temp_id	state	age	gender	ethnicity	marital	children	education	income
5822	Michigan			White/Other	Single	0		< 15K
5823	West Virginia	66+	F	White/Other	Single	1	High School	30K-40K
5824	Oregon	66+	F	White/Other	Married	1		15K-20K
5825	Florida	66+	M	White/Other	Married	0	Grad School	50K-75K
5826	Illinois	46-55	M	Hispanic	Married	3		100K-125K
5827	Texas	56-65	F	Hispanic	Married	2	High School	40K-50K
5828	Iowa		F	White/Other	Single	1		30K-40K
5829	New Jersey	56-65	M	Asian	Single	1	College	50K-75K
5830	Pennsylvania	56-65	M	White/Other	Married	1	High School	50K-75K
5831	Montana	26-35	M	White/Other	Married	2		75K-100K
5832	California	26-35	F	African American	Single	0	High School	15K-20K
5833	California	56-65	F	Hispanic	Married	0		20K-30K
5834	Arizona	36-45	F	White/Other	Single	0		50K-75K
5835	Ohio	36-45	F	White/Other	Single	0		> 125K
5836	Kentucky	46-55	F	White/Other	Married	1	High School	> 125K
5837	Virginia	66+	F	African American	Single	0		> 125K
5838	New Hampshire	66+	M	White/Other	Married	0	College	30K-40K
5839	Alabama	66+	M	African American	Single	0	High School	15K-20K
5840	California	18-25	F	White/Other	Single	1	High School	20K-30K
5841	Pennsylvania	26-35	M	White/Other	Married	0	High School	100K-125K
5842	Texas		F	White/Other	Single	0		< 15K
5843	California	26-35	M	Hispanic	Single	0	High School	30K-40K
5844	Texas	36-45	F	White/Other	Single	0	High School	< 15K
5845	Illinois		F	White/Other	Single	0		100K-125K
5846	Illinois	46-55	M	White/Other	Married	1	College	50K-75K
5847	Florida			White/Other	Married	1		75K-100K
5848	Mississippi	36-45	F	White/Other	Married	3	College	50K-75K
5849	West Virginia	56-65	F	White/Other	Married	0	Grad School	50K-75K
5850	Texas	56-65	M	White/Other	Married	1	College	75K-100K
5851	Wisconsin		F	White/Other	Single	0		> 125K
5852	Michigan	56-65	M	White/Other	Married	0	High School	100K-125K
5853	Delaware	18-25	M	African American	Single	1	High School	40K-50K
5854	California	26-35	F	White/Other	Single	0		50K-75K
5855	Illinois	36-45	M	White/Other	Single	1	High School	30K-40K
5856	Michigan	36-45	M	White/Other	Married	1	High School	50K-75K
5857	California	36-45	M	White/Other	Single	0		50K-75K
5858	Colorado	18-25	F	White/Other	Married	1		> 125K
5859	Massachusetts	56-65	F	Hispanic	Single	0	High School	50K-75K
5860	New York	26-35	M	African American	Single	0	High School	20K-30K
5861	Arkansas	66+	F	White/Other	Married	0	College	15K-20K
5862	North Carolina	46-55	F	Asian	Single	1	College	50K-75K
5863	Utah		M	White/Other	Single	0		20K-30K
5864	Hawaii	56-65	M	Asian	Married	0	High School	100K-125K
5865	New York	46-55	F	White/Other	Married	3	High School	50K-75K
5866	Missouri		F	White/Other	Single	1		50K-75K
5867	Alabama	18-25	F	African American	Single	0	High School	< 15K
5868	Colorado	26-35	F	White/Other	Single	0	High School	> 125K
5869	Ohio	26-35	F	White/Other	Single	0		50K-75K
5870	Texas	46-55	F	White/Other	Married	1	High School	100K-125K
5871	Colorado	46-55	M	White/Other	Married	1	High School	75K-100K
5872	Arkansas	18-25	F	White/Other	Single	1	High School	50K-75K
5873	Texas		F	White/Other	Single	0		< 15K
5874	New Jersey		F	White/Other	Married	2	High School	50K-75K
5875	California	66+	M	White/Other	Married	1	Grad School	40K-50K
5876	California				Single	0		30K-40K
5877	Georgia	36-45	M	Asian	Single	0		50K-75K
5878	South Carolina	26-35	M	African American	Single	0		< 15K
5879	Florida	18-25	F	African American	Single	0	High School	< 15K
5880	Texas	26-35	F	White/Other	Single	0	High School	< 15K
5881	Wisconsin			White/Other	Single	0		< 15K
5882	Arkansas	56-65	F	White/Other	Married	4	College	15K-20K
5883	California	66+	M	White/Other	Single	0	College	< 15K
5884	North Carolina	26-35	F	White/Other	Single	3	High School	20K-30K
5885	Michigan	46-55	M	White/Other	Single	0	High School	75K-100K
5886	Maryland	56-65	F	White/Other	Married	0	High School	75K-100K
5887	Maryland	36-45	M	White/Other	Married	1	High School	75K-100K
5888	Illinois			African American	Single	0		50K-75K
5889	Florida			Hispanic	Married	1		40K-50K
5890	Missouri	26-35	M	White/Other	Single	0	High School	15K-20K
5891	Colorado	56-65	M	White/Other	Married	1	High School	> 125K
5892	Arizona	66+	F	White/Other	Single	0	Grad School	75K-100K
5893	Nebraska	26-35	F	White/Other	Single	1	High School	15K-20K
5894	Wyoming			White/Other	Single	0		20K-30K
5895	North Carolina	46-55	M	White/Other	Single	1	High School	40K-50K
5896	Oklahoma	26-35	F	Hispanic	Married	1		< 15K
5897	Arizona	18-25	F	African American	Single	0		30K-40K
5898	Nevada	46-55	M	Hispanic	Single	1	College	20K-30K
5899	Kentucky	36-45	M	White/Other	Married	0	College	> 125K
5900	New Mexico	26-35	M	Hispanic	Married	0	High School	> 125K
5901	Texas	66+	F	White/Other	Single	1		40K-50K
5902	Tennessee	18-25	M	White/Other	Married	2	College	75K-100K
5903	Alabama	26-35	M	White/Other	Married	1	High School	> 125K
5904	California	56-65	M	Hispanic	Married	1	High School	100K-125K
5905	Oklahoma		M	White/Other	Single	1		30K-40K
5906	Washington	56-65	F	White/Other	Married	2	High School	> 125K
5907	Maryland	26-35	M	White/Other	Single	0	College	> 125K
5908	North Carolina	56-65	F	White/Other	Single	1	High School	< 15K
5909	New York	46-55	M	White/Other	Single	1	High School	20K-30K
5910	Texas		M	African American	Married	0		> 125K
5911	Michigan	26-35	F	White/Other	Married	1	High School	40K-50K
5912	New York	56-65	M	White/Other	Married	0	Grad School	100K-125K
5913	Georgia	46-55	M	White/Other	Married	1		50K-75K
5914	Kentucky		F	White/Other	Single	0		< 15K
5915	New York	26-35	F	Asian	Single	0		20K-30K
5916	North Dakota	36-45	F	White/Other	Single	0	High School	< 15K
5917	Alabama	26-35	F	White/Other	Single	0	College	50K-75K
5918	Indiana	56-65	F	White/Other	Married	0		50K-75K
5919	Texas	46-55	M	Hispanic	Single	0	High School	40K-50K
5920	Florida	46-55	M	White/Other	Married	0		50K-75K
5921	Kentucky	36-45	F	White/Other	Married	2	High School	20K-30K
5922	California	66+	F	White/Other	Single	0		15K-20K
5923	New York	66+	F	White/Other	Single	0	High School	40K-50K
5924	South Carolina		M	White/Other	Married	1		20K-30K
5925	Kentucky	36-45	F	White/Other	Single	0	High School	15K-20K
5926	Texas	66+	M	Hispanic	Married	0	College	40K-50K
5927	Illinois			Hispanic	Single	1		< 15K
5928	California	18-25	M	White/Other	Single	0	High School	15K-20K
5929	Ohio	46-55	F	White/Other	Married	1		75K-100K
5930	Illinois	66+	F	White/Other	Single	1	College	100K-125K
5931	West Virginia	56-65	M	White/Other	Married	2	High School	15K-20K
5932	Colorado	56-65	F	White/Other	Married	0	High School	15K-20K
5933	New Jersey	56-65	F	White/Other	Single	1	High School	75K-100K
5934	Florida	66+	F	White/Other	Single	1	High School	50K-75K
5935	Nebraska	26-35	M	Asian	Married	0	High School	50K-75K
5936	California		F	Hispanic	Married	1		30K-40K
5937	Texas	66+	M	White/Other	Single	2	High School	> 125K
5938	Kansas	46-55	M	White/Other	Married	0	College	20K-30K
5939	New York	66+	M	White/Other	Married	0	Grad School	> 125K
5940	Louisiana	66+	M	White/Other	Single	2		< 15K
5941	West Virginia		M	White/Other	Single	1	High School	50K-75K
5942	Minnesota	26-35	M	White/Other	Single	0	High School	40K-50K
5943	Pennsylvania	36-45	F	White/Other	Married	1	College	50K-75K
5944	Michigan	66+	M	White/Other	Married	1	Grad School	100K-125K
5945	Mississippi	66+	F	White/Other	Married	0	College	> 125K
5946	Texas	66+	F	Asian	Married	2	College	> 125K
5947	Georgia			White/Other	Married	0		20K-30K
5948	Utah	56-65	F	White/Other	Married	0	High School	> 125K
5949	Minnesota	36-45	F	White/Other	Married	0	College	40K-50K
5950	Virginia		F	White/Other	Single	0		50K-75K
5951	North Carolina		M	White/Other	Single	0	High School	40K-50K
5952	Florida		F	Hispanic	Single	0		20K-30K
5953	Washington	18-25	M	White/Other	Married	3	High School	50K-75K
5954	California		M	Asian	Single	0		50K-75K
5955	Illinois	46-55	M	White/Other	Single	0	High School	30K-40K
5956	Mississippi	56-65	F	White/Other	Married	1	College	30K-40K
5957	Delaware	56-65	F	White/Other	Married	2	High School	40K-50K
5958	Texas	18-25	F	White/Other	Single	1	High School	< 15K
5959	Illinois	46-55	F	White/Other	Married	2	College	40K-50K
5960	Idaho	56-65	F	White/Other	Married	0	Grad School	75K-100K
5961	Indiana	66+	F	White/Other	Single	1	College	50K-75K
5962	Wisconsin		F	White/Other	Married	3		50K-75K
5963	Texas	66+	M	Asian	Married	1		100K-125K
5964	Ohio	46-55	F	White/Other	Single	0	High School	30K-40K
5965	Pennsylvania	26-35	F	Hispanic	Single	0		< 15K
5966	Arizona	66+	F	White/Other	Single	0	High School	75K-100K
5967	Ohio	66+	F	White/Other	Married	1	High School	50K-75K
5968	Pennsylvania	66+	M	White/Other	Single	0	High School	< 15K
5969	Kentucky		F	White/Other	Single	0		15K-20K
5970	Wisconsin	46-55	M	White/Other	Married	1	College	40K-50K
5971	Texas			White/Other	Single	0		15K-20K
5972	Missouri	46-55	F	White/Other	Married	0	High School	100K-125K
5973	Utah	66+	F	White/Other	Married	0	High School	50K-75K
5974	South Dakota	56-65	M	White/Other	Single	0		20K-30K
5975	Arizona	36-45	F	White/Other	Married	0	Grad School	> 125K
5976	New York	36-45	F	White/Other	Married	1		> 125K
5977	Indiana	26-35	F	White/Other	Married	1	High School	20K-30K
5978	Ohio	46-55	M	White/Other	Married	3	College	> 125K
5979	Florida	46-55	M	Asian	Married	1	Grad School	75K-100K
5980	California	26-35	F	White/Other	Single	1	College	75K-100K
5981	New York			Asian	Married	0		30K-40K
5982	Ohio	66+	F	White/Other	Married	0	Grad School	75K-100K
5983	Delaware	66+	F	Hispanic	Married	0		50K-75K
5984	Washington	36-45	M	White/Other	Married	1	High School	30K-40K
5985	Texas	46-55	F	White/Other	Single	0		30K-40K
5986	Virginia	46-55	F	White/Other	Married	1	College	100K-125K
5987	Ohio	18-25	M	White/Other	Single	0		40K-50K
5988	Washington	56-65	M	White/Other	Single	0	College	100K-125K
5989	California	26-35	M	White/Other	Married	0	High School	> 125K
5990	Nebraska	36-45	F	White/Other	Single	2	College	40K-50K
5991	Delaware	66+	M	White/Other	Married	2	College	75K-100K
5992	California	46-55	M	Hispanic	Married	1		15K-20K
5993	Pennsylvania	56-65	F	White/Other	Married	1	Grad School	100K-125K
5994	Wisconsin	66+	M	White/Other	Married	0		30K-40K
5995	Texas		M	Hispanic	Single	0		> 125K
5996	Pennsylvania		M	White/Other	Single	1		20K-30K
5997	Louisiana	66+	M	White/Other	Married	0		30K-40K
5998	Louisiana	18-25	M	White/Other	Single	2	College	50K-75K
5999	Washington		F	Hispanic	Single	0		20K-30K
6000	New York	66+	F	Hispanic	Single	1		< 15K
6001	Alabama	36-45	F	White/Other	Single	0		40K-50K
6002	Georgia	36-45	F	White/Other	Single	1	High School	50K-75K
6003	New Jersey	56-65	F	White/Other	Married	1	College	50K-75K
6004	California	66+	M	White/Other	Married	1	High School	30K-40K
6005	Washington	66+	F	Asian	Married	0		40K-50K
6006	Illinois	66+	F	African American	Married	1	High School	30K-40K
6007	Florida	66+	F	White/Other	Married	1	College	75K-100K
6008	New York	26-35	M	White/Other	Single	1	High School	20K-30K
6009	Ohio	66+	F	White/Other	Single	0	Grad School	20K-30K
6010	Pennsylvania	36-45	F	White/Other	Single	2	College	30K-40K
6011	Texas		F	Asian	Single	0		15K-20K
6012	California			Hispanic	Married	2		30K-40K
6013	New York	18-25	M	White/Other	Married	1		> 125K
6014	Texas			Hispanic	Married	0		40K-50K
6015	Indiana		F	African American	Married	0		< 15K
6016	New York	46-55	F	African American	Single	0		50K-75K
6017	Michigan	26-35	M	White/Other	Single	0	College	20K-30K
6018	Florida	66+	F	White/Other	Single	0	High School	50K-75K
6019	Texas	36-45	F	Hispanic	Married	0	College	100K-125K
6020	Alabama	46-55	F	White/Other	Married	1	High School	30K-40K
6021	New York	26-35	M	African American	Single	0	High School	50K-75K
6022	Texas	36-45	M	Hispanic	Married	3	High School	40K-50K
6023	Michigan	26-35	F	White/Other	Married	1	High School	40K-50K
6024	Kentucky		M	White/Other	Single	0		20K-30K
6025	New York	46-55	F	White/Other	Single	0		40K-50K
6026	Arizona	36-45	M	White/Other	Single	0	College	> 125K
6027	Illinois	46-55	M	White/Other	Married	1	Grad School	40K-50K
6028	Utah	26-35	M	White/Other	Married	0	High School	75K-100K
6029	Indiana	66+	F	White/Other	Single	1	College	< 15K
6030	New York	66+	F	African American	Single	1	College	75K-100K
6031	Florida	26-35	F	Hispanic	Single	0	College	40K-50K
6032	Florida	26-35	F	Hispanic	Single	0	High School	20K-30K
6033	Pennsylvania	66+	F	White/Other	Married	3	Grad School	> 125K
6034	Florida	26-35	F	White/Other	Single	0	High School	40K-50K
6035	Ohio	56-65	M	White/Other	Married	0	High School	100K-125K
6036	California	46-55	F	White/Other	Single	0	High School	15K-20K
6037	Pennsylvania	66+	M	White/Other	Married	0	College	75K-100K
6038	Pennsylvania	66+	M	White/Other	Married	0	High School	30K-40K
6039	Florida	56-65	M	Hispanic	Married	0	Grad School	75K-100K
6040	Pennsylvania	66+	M	White/Other	Single	1	High School	30K-40K
6041	Oklahoma	36-45	M	White/Other	Married	1	College	> 125K
6042	New Jersey	18-25	F	White/Other	Married	3	Grad School	> 125K
6043	Florida	66+	F	White/Other	Married	1	High School	100K-125K
6044	Alabama	46-55	F	African American	Married	3	High School	50K-75K
6045	California	36-45	M	Hispanic	Married	1	High School	50K-75K
6046	California	36-45	F	Hispanic	Married	1	High School	40K-50K
6047	California		F	Asian	Single	0		< 15K
6048	North Carolina	66+	M	White/Other	Married	0	Grad School	> 125K
6049	Michigan	26-35	F	White/Other	Married	1	High School	20K-30K
6050	Illinois		F	White/Other	Married	1		> 125K
6051	New Jersey	46-55	M	Hispanic	Single	0		50K-75K
6052	Texas	66+	M	Asian	Single	0		75K-100K
6053	Maryland	56-65	F	African American	Married	0	Grad School	50K-75K
6054	New York	26-35	F	White/Other	Single	0		< 15K
6055	Louisiana	56-65	F	White/Other	Married	0	Grad School	75K-100K
6056	Georgia	56-65	F	White/Other	Single	0	High School	20K-30K
6057	New York	36-45	F	White/Other	Married	0	College	50K-75K
6058	New York	36-45	F	Hispanic	Single	0	College	75K-100K
6059	Tennessee		M	White/Other	Single	0		15K-20K
6060	California	66+	F	White/Other	Married	1	College	50K-75K
6061	Texas	66+	M	White/Other	Married	0	Vocational	20K-30K
6062	North Carolina	56-65	F	White/Other	Married	1	College	50K-75K
6063	North Carolina		M	Asian	Single	0		20K-30K
6064	California	46-55	F	Asian	Married	0	Grad School	> 125K
6065	California	66+	M	White/Other	Single	2	Grad School	100K-125K
6066	Ohio	18-25	F	White/Other	Single	0	High School	50K-75K
6067	Indiana	36-45	M	White/Other	Married	3	Grad School	75K-100K
6068	Alabama	66+	F	White/Other	Married	0	Grad School	75K-100K
6069	Florida		F	African American	Single	1		< 15K
6070	California		F	Asian	Single	1	College	> 125K
6071	Maryland	56-65	M	White/Other	Single	0	College	30K-40K
6072	Pennsylvania	26-35	F	White/Other	Single	0	High School	40K-50K
6073	Texas	36-45	F	White/Other	Married	1	High School	20K-30K
6074	Maine	66+	F	White/Other	Married	0	High School	> 125K
6075	Georgia			African American	Single	0		30K-40K
6076	Oklahoma	46-55	F	White/Other	Married	1	High School	30K-40K
6077	New York			White/Other	Single	0		< 15K
6078	Massachusetts	66+	M	White/Other	Married	0	College	40K-50K
6079	New York	26-35	M	White/Other	Single	0		> 125K
6080	Idaho	46-55	M	Hispanic	Single	1		30K-40K
6081	Maine		F	Asian	Single	0		15K-20K
6082	Virginia	26-35	M	White/Other	Single	0	College	> 125K
6083	Michigan	56-65	F	White/Other	Married	1	Grad School	> 125K
6084	New Jersey	36-45	M	White/Other	Single	0	High School	50K-75K
6085	Connecticut	18-25	M	Asian	Married	1	High School	> 125K
6086	California	56-65	M	White/Other	Single	0	Grad School	100K-125K
6087	Virginia		F	White/Other	Married	1		50K-75K
6088	Missouri	18-25	M	White/Other	Married	2	College	20K-30K
6089	Nevada	66+	F	White/Other	Single	0	High School	< 15K
6090	Nevada	46-55	F	White/Other	Married	0		> 125K
6091	Florida	26-35	F	Hispanic	Married	0	College	15K-20K
6092	Maryland			White/Other	Single	0		100K-125K
6093	Wisconsin	46-55	F	White/Other	Single	1	College	75K-100K
6094	Texas			Asian	Single	0		> 125K
6095	Ohio	46-55	M	White/Other	Married	2	College	> 125K
6096	Pennsylvania	26-35	M	White/Other	Single	0	High School	75K-100K
6097	Virginia	66+	F	White/Other	Single	0		30K-40K
6098	Louisiana	66+	M	African American	Single	0		< 15K
6099	Colorado			White/Other	Single	2		50K-75K
6100	Oklahoma	56-65	F	White/Other	Married	0		50K-75K
6101	New York	36-45	F	African American	Single	0	College	40K-50K
6102	California		F	Hispanic	Married	1	College	50K-75K
6103	Kansas	56-65	F	White/Other	Single	0	High School	20K-30K
6104	Illinois	36-45	F	White/Other	Single	1	High School	15K-20K
6105	Florida	66+	M	Hispanic	Married	1		> 125K
6106	Nevada	26-35	F	White/Other	Single	0	High School	15K-20K
6107	California	66+	F	Hispanic	Married	1		75K-100K
6108	West Virginia		F	White/Other	Single	1		< 15K
6109	Kentucky	36-45	F	White/Other	Married	1	High School	30K-40K
6110	New York	66+	M	Asian	Married	1	Grad School	75K-100K
6111	California	66+	M	Hispanic	Single	1	College	< 15K
6112	Maine	66+	M	White/Other	Single	0	College	40K-50K
6113	Maryland	36-45	M	African American	Single	0		15K-20K
6114	New York	18-25	F	White/Other	Single	2	High School	> 125K
6115	Illinois	66+	F	White/Other	Single	0	College	75K-100K
6116	Texas	26-35	M	Hispanic	Married	0	High School	20K-30K
6117	Minnesota				Married	0		30K-40K
6118	Tennessee	26-35	M	White/Other	Married	0	High School	> 125K
6119	California	26-35	M	White/Other	Married	1	High School	40K-50K
6120	North Carolina	66+	M	White/Other	Married	0	College	30K-40K
6121	New Jersey		F	White/Other	Single	1		50K-75K
6122	California	46-55	M	White/Other	Single	1		15K-20K
6123	Montana			White/Other	Married	0		< 15K
6124	Ohio	36-45	M	White/Other	Married	0	College	75K-100K
6125	Illinois	56-65	M	African American	Single	0		40K-50K
6126	Oregon	26-35	M	White/Other	Married	1	High School	> 125K
6127	Massachusetts	46-55	F	Asian	Married	3	Grad School	> 125K
6128	Minnesota	66+	F	African American	Married	0	High School	20K-30K
6129	Pennsylvania	66+	M	White/Other	Married	1		50K-75K
6130	Florida	66+	M	White/Other	Single	1	College	75K-100K
6131	Ohio	26-35	F	White/Other	Single	0	College	40K-50K
6132	Ohio	46-55	M	White/Other	Married	4	High School	50K-75K
6133	Florida	36-45	F	White/Other	Single	3	High School	50K-75K
6134	Florida	26-35	F	Hispanic	Single	1	High School	30K-40K
6135	Indiana	26-35	M	White/Other	Single	0	High School	20K-30K
6136	California	66+	M	White/Other	Married	1		50K-75K
6137	Illinois	56-65	F	African American	Single	2	High School	50K-75K
6138	Kansas		F	White/Other	Married	0	College	> 125K
6139	Georgia	18-25	F	African American	Single	0		30K-40K
6140	Texas		F	Hispanic	Single	0		< 15K
6141	Wisconsin	46-55	F	White/Other	Married	0	College	50K-75K
6142	Kentucky			White/Other	Single	0		20K-30K
6143	Nebraska	46-55	F	White/Other	Single	0		< 15K
6144	Alabama	66+	F	African American	Single	0		< 15K
6145	Florida	46-55	F	Hispanic	Married	3	High School	50K-75K
6146	Washington		F	White/Other	Single	0		40K-50K
6147	Tennessee	26-35	F	White/Other	Married	3	High School	> 125K
6148	Maryland	26-35	M	African American	Single	0		50K-75K
6149	Illinois	36-45	M	African American	Married	1	High School	30K-40K
6150	Florida		F	White/Other	Single	0		50K-75K
6151	California	56-65	F	Asian	Single	1	College	100K-125K
6152	Texas	56-65	M	Hispanic	Single	0		50K-75K
6153	Wisconsin		F	White/Other	Single	0		< 15K
6154	Arizona	46-55	M	White/Other	Married	1		> 125K
6155	New York	56-65	F	White/Other	Single	0	High School	50K-75K
6156	South Dakota	46-55	M	White/Other	Married	1	Grad School	100K-125K
6157	Texas	26-35	M	African American	Single	0	High School	< 15K
6158	Indiana	56-65	M	White/Other	Married	2	High School	75K-100K
6159	Texas	56-65	M	Hispanic	Married	0	College	30K-40K
6160	Illinois	66+	F	White/Other	Single	0		< 15K
6161	Iowa	26-35	F	White/Other	Single	2	College	30K-40K
6162	Oklahoma		F	Hispanic	Single	0		< 15K
6163	Maryland	18-25	M	African American	Single	0		40K-50K
6164	Pennsylvania	56-65	F	White/Other	Married	0	College	75K-100K
6165	Georgia		F	White/Other	Single	0	High School	30K-40K
6166	Oklahoma	36-45	M	White/Other	Married	0		20K-30K
6167	California	56-65	F	Hispanic	Single	0		< 15K
6168	Missouri	36-45	M	White/Other	Married	1	College	20K-30K
6169	California	56-65	F	White/Other	Single	0	Grad School	20K-30K
6170	Ohio	36-45	F	White/Other	Single	0	High School	30K-40K
6171	California	36-45	F	Hispanic	Single	0	High School	15K-20K
6172	Washington	36-45	M	White/Other	Married	1	High School	> 125K
6173	Louisiana	66+	M	White/Other	Married	0	High School	100K-125K
6174	Maryland	66+	M	African American	Married	2	Grad School	75K-100K
6175	Georgia	56-65	M	White/Other	Single	1	High School	20K-30K
6176	Missouri	66+	M	White/Other	Married	0	High School	75K-100K
6177	California	46-55	M	White/Other	Single	0		< 15K
6178	Washington	26-35	F	White/Other	Married	4	High School	50K-75K
6179	Florida	56-65	M	White/Other	Single	0	High School	40K-50K
6180	Tennessee			White/Other	Single	0		< 15K
6181	California	26-35	F	White/Other	Married	1		50K-75K
6182	Texas		F	African American	Married	0		> 125K
6183	Florida				Single	0		20K-30K
6184	Ohio	56-65	F	White/Other	Single	3		< 15K
6185	Michigan	66+	M	White/Other	Married	2	High School	50K-75K
6186	Maryland	46-55	M	White/Other	Single	0	High School	> 125K
6187	California	36-45	M	Hispanic	Married	1	High School	50K-75K
6188	New York	56-65	F	White/Other	Married	0	High School	> 125K
6189	Florida	36-45	F	White/Other	Married	3	Grad School	50K-75K
6190	North Carolina		M	White/Other	Single	1		< 15K
6191	Illinois	56-65	M	White/Other	Married	1	High School	75K-100K
6192	Illinois	66+	F	White/Other	Married	3	Grad School	> 125K
6193	Utah		M	White/Other	Single	0		> 125K
6194	Indiana	66+	F	African American	Single	0	College	40K-50K
6195	Virginia	26-35	M	Hispanic	Single	0	High School	> 125K
6196	Rhode Island	18-25	M	White/Other	Married	2	College	50K-75K
6197	New Jersey	66+	M	White/Other	Married	2	College	> 125K
6198	Florida	66+	M	White/Other	Single	0	College	50K-75K
6199	New York	46-55	M	White/Other	Married	1	College	75K-100K
6200	Iowa	56-65	M	White/Other	Single	0	High School	20K-30K
6201	Mississippi	56-65	M	White/Other	Single	0	High School	< 15K
6202	Texas	36-45	F	White/Other	Married	1	College	> 125K
6203	Indiana	66+	F	White/Other	Single	0	High School	< 15K
6204	New Hampshire		M	White/Other	Single	0		30K-40K
6205	New York	56-65	F	White/Other	Married	1	High School	40K-50K
6206	Maryland	66+	M	White/Other	Single	0	College	20K-30K
6207	Florida	26-35	M	Hispanic	Married	0	Grad School	40K-50K
6208	Michigan	26-35	F	White/Other	Single	0	High School	15K-20K
6209	Alaska		F	White/Other	Married	1		40K-50K
6210	Georgia	46-55	F	White/Other	Single	0	College	< 15K
6211	Florida	66+	M	White/Other	Married	0	High School	50K-75K
6212	New York	46-55	F	White/Other	Married	2	High School	75K-100K
6213	Texas			White/Other	Single	0		15K-20K
6214	New York	26-35	F	White/Other	Married	0		30K-40K
6215	Oklahoma	66+	F	Hispanic	Single	0		20K-30K
6216	New York	66+	M	White/Other	Married	0	High School	30K-40K
6217	California	46-55	F	Asian	Single	0		100K-125K
6218	Texas	66+	M	White/Other	Married	1	College	> 125K
6219	Illinois	36-45	M	White/Other	Single	1		50K-75K
6220	Florida	46-55	M	White/Other	Married	1	College	50K-75K
6221	New York	46-55	M	White/Other	Married	2		50K-75K
6222	Missouri	18-25	F	White/Other	Married	1		75K-100K
6223	New York	18-25	M	White/Other	Single	0		> 125K
6224	Ohio	18-25	M	White/Other	Married	2	College	75K-100K
6225	Pennsylvania		F	White/Other	Single	0		< 15K
6226	North Carolina	18-25	F	White/Other	Married	2	High School	40K-50K
6227	California	36-45	M	White/Other	Single	0	Grad School	< 15K
6228	North Carolina	36-45	F	White/Other	Married	0	High School	50K-75K
6229	Washington	18-25	M	White/Other	Married	0	High School	> 125K
6230	Nevada	18-25	F	African American	Married	0	High School	40K-50K
6231	Texas	46-55	M	White/Other	Married	1	College	> 125K
6232	California			White/Other	Married	0		75K-100K
6233	Missouri	56-65	F	White/Other	Married	0		20K-30K
6234	Kentucky	46-55	F	White/Other	Married	1		40K-50K
6235	Arkansas	46-55	M	African American	Single	1		50K-75K
6236	North Carolina	46-55	F	African American	Single	0		< 15K
6237	California	26-35	F	White/Other	Single	1	High School	75K-100K
6238	Wisconsin	46-55	F	White/Other	Married	1	Grad School	50K-75K
6239	Massachusetts	46-55	M	Asian	Married	2	College	> 125K
6240	Ohio	66+	M	White/Other	Married	1	Grad School	100K-125K
6241	Florida	36-45	F	White/Other	Single	2	High School	40K-50K
6242	Vermont	36-45	M	White/Other	Married	2	High School	30K-40K
6243	Delaware	66+	F	White/Other	Married	1	High School	20K-30K
6244	North Carolina	36-45	M	White/Other	Married	0	High School	40K-50K
6245	South Carolina	66+	M	White/Other	Single	0	Grad School	30K-40K
6246	Ohio	18-25	M	White/Other	Single	0	High School	15K-20K
6247	Texas			Hispanic	Single	0		> 125K
6248	Georgia	36-45	F	White/Other	Married	1		40K-50K
6249	Texas	56-65		White/Other	Married	0	College	50K-75K
6250	Louisiana	66+	M	White/Other	Single	0	High School	20K-30K
6251	California	66+	M	White/Other	Single	2	College	50K-75K
6252	California			White/Other	Married	0		> 125K
6253	Tennessee	56-65	M	White/Other	Single	0	High School	30K-40K
6254	South Carolina	56-65	M	African American	Married	2	High School	75K-100K
6255	Georgia		F	African American	Single	0		< 15K
6256	Arizona	66+	F	White/Other	Single	0		50K-75K
6257	Virginia	46-55	F	White/Other	Married	2	College	75K-100K
6258	Illinois	26-35	F	White/Other	Married	0	College	> 125K
6259	Louisiana	26-35	F	White/Other	Single	0	High School	15K-20K
6260	Alabama	66+	F	White/Other	Single	0		50K-75K
6261	California		F	White/Other	Single	0		> 125K
6262	Virginia	46-55	M	White/Other	Married	1		> 125K
6263	Virginia			Hispanic	Single	0		15K-20K
6264	New Hampshire	66+	M	White/Other	Married	0	College	40K-50K
6265	Connecticut	36-45	M	White/Other	Married	2	High School	50K-75K
6266	Florida	46-55	M	Hispanic	Single	1	College	30K-40K
6267	Illinois	66+	F	White/Other	Married	1	High School	50K-75K
6268	North Carolina	46-55	F	White/Other	Married	1	College	50K-75K
6269	Arkansas	36-45	F	African American	Single	1		15K-20K
6270	South Carolina	66+	F	White/Other	Married	1	College	50K-75K
6271	Maryland	66+	F	White/Other	Married	2	High School	75K-100K
6272	Pennsylvania	66+	F	White/Other	Single	0	College	20K-30K
6273	California	26-35	M	White/Other	Married	1	High School	> 125K
6274	New Jersey	46-55	F	White/Other	Married	0	College	75K-100K
6275	Maryland	18-25	F	White/Other	Married	2		> 125K
6276	New Mexico	46-55	F	White/Other	Single	1	College	50K-75K
6277	Michigan	36-45	M	White/Other	Married	1	College	75K-100K
6278	Tennessee	56-65	M	White/Other	Married	2	High School	100K-125K
6279	Ohio	36-45	M	White/Other	Single	2	College	< 15K
6280	Missouri	18-25	F	White/Other	Single	0	High School	20K-30K
6281	North Dakota		M	White/Other	Married	0		75K-100K
6282	New York	66+	F	White/Other	Married	0	High School	30K-40K
6283	Pennsylvania	66+	M	White/Other	Married	0	Grad School	40K-50K
